Id,Source,Target,Type
85,dfc41d1140421f31b6f396ce835e5143,cbf3dd7b41988dd6cdd16571b7ed992b,directed
86,dfc41d1140421f31b6f396ce835e5143,5f17840821598a505eef86daebea8c14,directed
87,dfc41d1140421f31b6f396ce835e5143,0bf7a9ad235101810b76a2c0d0d34e3e,directed
88,dfc41d1140421f31b6f396ce835e5143,6e6d25ac8408d3931b57eb5bd3350530,directed
89,dfc41d1140421f31b6f396ce835e5143,f91900bae25ae63e1f627128cd1fef28,directed
90,dfc41d1140421f31b6f396ce835e5143,ec13974bfb2f5adf5043a67af420c719,directed
91,dfc41d1140421f31b6f396ce835e5143,fb1ad3eafdc6cd1e58973cfabb257a7c,directed
92,dfc41d1140421f31b6f396ce835e5143,cab79f36f77ebacb6579858e26e125bd,directed
93,dfc41d1140421f31b6f396ce835e5143,3ffad542f107c36cd3c6954de34504a2,directed
94,dfc41d1140421f31b6f396ce835e5143,1ebd0fc64a52841925571ce2d285854b,directed
95,dfc41d1140421f31b6f396ce835e5143,fe3ba1ff7b01c66c5ebe3debad90e0d6,directed
96,dfc41d1140421f31b6f396ce835e5143,45c76215779087a9f71bb5549f315b08,directed
97,dfc41d1140421f31b6f396ce835e5143,fa2e5fb141a1807b3c24ab1e205a9f40,directed
98,dfc41d1140421f31b6f396ce835e5143,63e053715b2d1321605fc2563f1010d6,directed
99,dfc41d1140421f31b6f396ce835e5143,399b77d3974b34711a6bed5ca738619c,directed
100,dfc41d1140421f31b6f396ce835e5143,5d9948adf23d004dc4520080c53cd642,directed
101,dfc41d1140421f31b6f396ce835e5143,cc111bbec6ceb99ca40f378393b6f888,directed
102,dfc41d1140421f31b6f396ce835e5143,e45788b63cb10ef3652f7de0fe406c58,directed
103,dfc41d1140421f31b6f396ce835e5143,e2b08e4f406c0c4e65401729e2b2a785,directed
104,dfc41d1140421f31b6f396ce835e5143,cd72a6fecc870b6f189836e8aa4c23b2,directed
105,dfc41d1140421f31b6f396ce835e5143,baef070cdd72e185da185071a1c91be6,directed
106,dfc41d1140421f31b6f396ce835e5143,093f17f20c1b949a7c597bbf7d118003,directed
107,dfc41d1140421f31b6f396ce835e5143,29541cd6d3d5ad7baee1b4fa19acf738,directed
108,dfc41d1140421f31b6f396ce835e5143,d51917ae2d1659e9334f660864cdd1ae,directed
109,dfc41d1140421f31b6f396ce835e5143,d0a7c1f875dd510adc51323f4ac62651,directed
